,order_id,task_id,task_type,XCOORD.,YCOORD.,AVAILABLE TIME,DUE DATE,READY TIME
0,0,0,0,13.406356,52.530457999999996,0,480,0
1,c467913d-c6db-4c1b-90c3-495d278bba17,95c796cc-c9e1-4b64-b34e-89258182c60e,refuel,13.3741595,52.507928,0,480,0
2,ac6a1f6d-7345-4102-9382-1e2af093d869,81b5d9a7-9f61-4122-99a6-cf2ac1e04156,interior_cleaning,13.3741595,52.507928,0,480,0
3,ac6a1f6d-7345-4102-9382-1e2af093d869,78cd4a45-7b21-4f29-8882-6ed8d414de71,stationary_charge,13.3741595,52.507928,0,480,0
4,991917df-5dfb-40c7-b315-9ba188034955,d3d99285-aeed-48b5-ac80-35997673b208,refuel,13.3741595,52.507928,0,480,0
5,a0faeb88-a25c-40e1-bcd8-1050b804e787,a8c84de6-655b-400f-92ce-bbfdd81b28c1,refuel,13.3741595,52.507928,0,480,0
6,df96635c-0c5e-4228-b2f9-02d89afd6bea,2b962d37-2828-4207-a5fe-62f0667528ea,refuel,13.3741595,52.507928,0,480,0
7,0eae56dc-80ba-4e76-be3a-a9555fc87301,944f758e-1c2b-4b59-b1c5-f3399c6f24f2,refuel,13.3741595,52.507928,0,480,0
8,c32d0d73-6839-49ed-94b4-63c7535064e3,fdac8bd2-9c43-4371-a2ca-11db2b82bc98,refuel,13.3741595,52.507928,0,480,0
9,637030b3-2bc4-46e5-af45-a6f854c9a524,e6d5e5f6-52ca-496b-9af8-4fc63e2b896d,refuel,13.3741595,52.507928,0,480,0
10,4eaac94d-fcce-4272-9114-eb16c3a30330,4ae7a699-f00b-4a33-bc1a-fb12d18f8e9d,refuel,13.3741595,52.507928,0,480,0
11,09d7d486-36aa-4d19-bec6-102b7d94b32c,3fed9a3b-e00d-4203-b730-61e07d9fe831,refuel,13.3741595,52.507928,0,480,0
12,a70d0040-5c6f-4d97-b7e3-2644058a21bf,53411927-94ec-4d32-90ed-05a2fa942433,refuel,13.3741595,52.507928,0,480,0
13,02301dea-3104-40e8-8ff7-32dd15a3dee7,e5fa41be-2de0-4a47-be13-7ee7d42c81ee,refuel,13.3741595,52.507928,0,480,0
14,95ace685-ee0a-4669-bb7e-7f74ee5aa2f6,8d541417-84e3-4004-811e-f73155d7bf80,refuel,13.3741595,52.507928,0,480,0
15,2d6409f0-3207-46af-a121-71f6c27a5691,5d762ef5-d01c-4c32-ba06-2e1f35e0cc9c,refuel,13.3741595,52.507928,0,480,0
16,060ad8a9-80df-4f25-ac7e-e14fbd12c642,9aa263c2-f660-4ce9-945f-1bbe7f838ceb,refuel,13.3741595,52.507928,0,480,0
17,0f7de587-aa2b-4eee-9253-b7b9c3da267f,c4cd627a-d462-43ae-b3b2-2263c4fcdf30,refuel,13.3741595,52.507928,0,480,0
18,27a6ca47-e918-4fcf-88c1-ccaaff4639b2,5d0565e4-747f-4d9e-aee7-da64429a4d32,refuel,13.3741595,52.507928,0,480,0
19,0a151612-aadf-4230-b8cc-c43e20909669,be9c1a1a-2c96-4b39-94b0-db89a84e40b4,refuel,13.3741595,52.507928,0,480,0
20,0c43103d-9221-4ef9-927b-efb19b19b50b,81caf075-3573-4360-b6c0-332f4861a459,refuel,13.3741595,52.507928,0,480,0
21,9266debc-9bde-4632-a8b5-9ee27fd90c21,6ed3a499-eb31-462d-a282-f50cc7f1009e,refuel,13.3741595,52.507928,0,480,0
22,7df9c776-af0d-42e8-9528-d4eb9e7b33a4,0b99966f-5f70-4611-bf33-095319fff6a9,refuel,13.29404867,52.48426429999999,0,41,0
23,5b41c7b2-9f19-4fe8-88a3-f0753c6bda38,ac2c2258-823e-4a83-bd82-7d7a869fb4a7,refuel,13.440929,52.454531,0,176,0
24,a0f86ed0-96f6-4d00-b3f3-b8e7930307ea,d5f71e0f-03ad-4c3e-accb-8e84e7807dad,front_interior_cleaning,13.430685,52.471059999999994,0,480,0
25,a0f86ed0-96f6-4d00-b3f3-b8e7930307ea,bafbeccf-d236-4056-bf84-a180910c4cc4,stationary_charge,13.430685,52.471059999999994,0,480,0
26,83bb4b4a-22d7-4195-a1df-a51199d28fae,9a295c60-970c-4c97-8303-412a5228cf9f,stationary_charge,13.4258,52.492819999999995,0,480,0
27,83bb4b4a-22d7-4195-a1df-a51199d28fae,23608256-ad83-4482-bf8e-6293aa1b5fd6,front_interior_cleaning,13.4258,52.492819999999995,0,480,0
28,c2cd836e-a79e-4a89-b0ca-f1f9f4dad7c8,3aafc371-1a42-4257-82c1-5c6b0d7837fa,front_interior_cleaning,13.41574,52.49559,0,480,0
29,c2cd836e-a79e-4a89-b0ca-f1f9f4dad7c8,312f07db-bbf4-489f-86fc-0ac15f790c50,stationary_charge,13.41574,52.49559,0,480,0
30,e7480859-74dd-42b5-b6d8-dd1a28fbc972,5892ba0e-ab04-49ef-9d7a-4a88c3c4bc8a,stationary_charge,13.395342999999999,52.510963000000004,0,480,0
31,e7480859-74dd-42b5-b6d8-dd1a28fbc972,1c35a5ed-0ad5-4d1b-b0ac-afb87278b5fa,front_interior_cleaning,13.395342999999999,52.510963000000004,0,480,0
32,f9272d2a-a841-4b82-bcc4-4b4256c132ac,fdcde8a2-e3b7-4d5a-adce-8499f566e869,front_interior_cleaning,13.419274,52.505672,0,480,0
33,f9272d2a-a841-4b82-bcc4-4b4256c132ac,60913a94-ed10-4c9f-83ad-26936cba0037,stationary_charge,13.419274,52.505672,0,480,0
34,11c5e7d5-cd24-425f-b2ad-7180257d3237,f75bd23f-71b2-466e-9eee-dde73e50ca02,front_interior_cleaning,13.363307999999998,52.490612,0,480,0
35,11c5e7d5-cd24-425f-b2ad-7180257d3237,a7302d66-4dba-4678-9e49-1fa1d258c4c5,stationary_charge,13.363307999999998,52.490612,0,480,0
36,8bb6531f-feff-4a76-aabb-2f43335a62a4,0580b2cf-258a-4584-8302-638d9a86dbfa,front_interior_cleaning,13.384754999999998,52.458088000000004,0,480,0
37,8bb6531f-feff-4a76-aabb-2f43335a62a4,474e90df-347b-4a8f-9ea0-21d77f0476f5,stationary_charge,13.384754999999998,52.458088000000004,0,480,0
38,cbfac063-cf02-4575-baee-32d363bfc8dc,88fe28de-84b8-455f-ba4d-f29a0ec6e186,stationary_charge,13.530062,52.429527,0,480,0
39,cbfac063-cf02-4575-baee-32d363bfc8dc,815c79ae-bdc0-46a0-a24d-850690784ce4,front_interior_cleaning,13.530062,52.429527,0,480,0
40,7e2cfded-587a-4305-babc-d77f2e207560,d0dd14ab-c5db-4769-b229-40c2ccd29475,refuel,13.382142000000002,52.51372152,0,480,0
41,623aa2b2-4fd7-4c52-a292-f4297f97b28f,e427747a-9410-4bd3-bfe0-faabb995857d,refuel,13.387544,52.45950799999999,0,26,0
42,be9960bd-3578-45c1-abfa-77b40de1d20e,add67eb2-4013-46af-ada1-8ff11e68dfc7,refuel,13.51367225,52.38918508,0,42,0
43,4eec27a5-7e3d-444d-bc8e-661440d679ed,ea83148f-b9be-4654-bbcc-1a7928b4052f,refuel,13.51387096,52.38914005,0,236,0
44,cd87dcc5-c5f5-4b32-97a0-7fd9eb94d883,445dfe23-7ae5-4e12-9a9e-5cb39013c76a,refuel,13.51398891,52.38920767,0,161,0
45,45afb3c0-5035-42f6-ae24-4ddb6f9ddc11,85cd52b2-0d9d-4ae3-84e5-5697edffcec6,refuel,13.51376913,52.38923365,0,147,0
